,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
6058,184,08-07,8,2,1,2
6059,184,08-08,8,2,1,2
6060,184,08-09,8,2,1,2
6061,184,08-10,8,2,1,2
6062,184,08-11,8,2,1,2
6063,184,08-12,8,2,1,2
6064,184,08-13,8,2,1,2
6065,184,08-14,8,2,1,2
6066,184,08-15,8,2,1,2
6067,184,08-16,8,2,1,2
6068,184,08-17,8,2,1,2
6069,184,08-18,8,2,1,2
6070,184,08-19,8,2,1,2
6071,184,08-20,8,2,1,2
6072,184,08-21,8,2,1,2
6073,184,08-22,8,2,1,2
6074,184,08-23,8,2,1,2
6075,184,08-24,8,2,1,2
6076,184,08-25,7,2,1,2
6077,184,08-26,7,2,1,2
6078,184,08-27,7,2,1,2
6079,184,08-28,7,2,1,2
6080,184,08-29,7,2,1,2
6081,184,08-30,7,2,1,2
6082,184,08-31,7,2,1,2
6083,184,09-01,7,1,1,2
6084,184,09-02,7,2,1,2
6085,184,09-03,7,2,1,2
6086,184,09-04,7,2,1,2
6087,184,09-05,7,2,1,2
6088,184,09-06,7,2,1,2
6089,184,09-07,7,1,1,2
6090,184,09-08,7,2,1,2
6091,184,09-09,7,1,1,2
6092,184,09-10,6,2,1,2
6093,184,09-11,6,2,1,2
6094,184,09-12,6,2,1,2
6095,184,09-13,6,1,1,2
6096,184,09-14,7,1,1,2
6097,184,09-15,6,2,1,2
6098,184,09-16,6,2,1,2
6099,184,09-17,6,2,1,2
6100,184,09-18,6,2,1,2
6101,184,09-19,6,2,1,2
6102,184,09-20,6,2,1,2
6103,184,09-21,6,2,1,2
6104,184,09-22,5,2,1,2
6105,184,09-23,5,1,1,2
6106,184,09-24,5,2,1,2
6107,184,09-25,5,2,1,2
6108,184,09-26,5,1,1,2
6109,184,09-27,6,1,1,2
6110,184,09-28,6,2,1,2
6111,184,09-29,5,2,1,2
6112,184,09-30,5,2,1,2
6113,184,10-01,2,1,2,1
6114,184,10-02,3,2,1,2
6115,184,10-03,3,2,2,2
6116,184,10-04,4,1,2,2
6117,184,10-05,5,2,2,2
6118,184,10-06,6,2,1,2
6119,184,10-07,7,2,1,2
6120,184,10-08,7,2,1,2
6121,184,10-09,6,2,1,2
6122,184,10-10,5,1,1,2
6123,184,10-11,4,1,2,1
6124,184,10-12,3,1,2,1
6125,184,10-13,5,2,2,2
6126,184,10-14,5,2,1,2
6127,184,10-15,4,2,1,2
6128,184,10-16,5,1,2,2
6129,184,10-17,5,1,1,1
6130,184,10-18,4,2,1,2
6131,184,10-19,5,1,1,2
6132,184,10-20,5,1,1,2
6133,184,10-21,5,2,1,2
6134,184,10-22,4,2,1,2
6135,184,10-23,4,1,1,2
6136,184,10-24,5,1,2,2
6137,184,10-25,4,1,2,2
6138,184,10-26,4,1,2,1
6139,184,10-27,4,1,1,1
6140,184,10-28,4,1,1,1
6141,184,10-29,4,2,2,1
6142,184,10-30,4,1,1,1
6143,184,10-31,4,1,2,1
6144,184,11-01,1,1,2,1
6145,184,11-02,3,2,1,2
6146,184,11-03,3,1,2,1
6147,184,11-04,4,2,2,1
6148,184,11-05,5,2,1,2
6149,184,11-06,6,2,1,2
6150,184,11-07,6,2,1,2
6151,184,11-08,7,2,1,2
6152,184,11-09,5,2,1,2
6153,184,11-10,4,1,1,2
6154,184,11-11,4,2,1,2
6155,184,11-12,2,2,2,1
6156,184,11-13,4,2,2,1
6157,184,11-14,3,2,2,1
6158,184,11-15,3,1,2,1
6159,184,11-16,3,1,2,1
6160,184,11-17,3,1,2,1
6161,184,11-18,3,2,2,1
6162,184,11-19,3,1,2,1
6163,184,11-20,3,1,2,1
6164,184,11-21,3,1,2,1
6165,184,11-22,3,2,2,1
6166,184,11-23,3,2,2,1
6167,184,11-24,3,2,2,1
6168,184,11-25,3,2,2,1
6169,184,11-26,3,1,2,1
6170,184,11-27,3,1,2,1
6171,184,11-28,3,2,2,1
6172,184,11-29,3,2,2,1
6173,184,11-30,3,2,2,1
6174,184,12-01,1,1,2,1
6175,184,12-02,2,1,2,1
6176,184,12-03,3,2,2,1
6177,184,12-04,4,2,2,1
6178,184,12-05,4,1,2,1
6179,184,12-06,5,1,1,2
6180,184,12-07,6,2,1,2
6181,184,12-08,6,2,1,2
6182,184,12-09,5,2,1,2
6183,184,12-10,4,1,2,1
6184,184,12-11,3,1,2,1
6185,184,12-12,1,1,2,1
6186,184,12-13,2,1,2,1
6187,184,12-14,2,2,2,1
6188,184,12-15,2,1,2,1
6189,184,12-16,1,1,2,1
6190,184,12-17,2,1,2,1
6191,184,12-18,2,1,2,1
6192,184,12-19,2,1,2,1
6193,184,12-20,2,1,2,1
6194,184,12-21,2,2,2,1
6195,184,12-22,2,1,2,1
6196,184,12-23,2,1,2,1
6197,184,12-24,1,1,2,1
6198,184,12-25,1,1,2,1
6199,184,12-26,1,1,2,1
6200,184,12-27,1,2,2,1
6201,184,12-28,1,1,2,1
6202,184,12-29,2,1,2,1
6203,184,12-30,2,1,2,1
6204,184,12-31,1,1,2,1
6205,131,01-01,1,1,2,1
6206,131,01-02,2,1,2,1
6207,131,01-03,1,1,2,1
6208,131,01-04,1,2,2,1
6209,131,01-05,1,1,2,1
6210,131,01-06,1,1,2,1
6211,131,01-07,1,1,2,1
6212,131,01-08,2,1,2,1
6213,131,01-09,1,1,2,1
6214,131,01-10,1,1,2,1
6215,131,01-11,1,1,2,1
6216,131,01-12,1,1,2,1
6217,131,01-13,1,1,2,1
6218,131,01-14,1,1,2,1
6219,131,01-15,1,1,2,1
6220,131,01-16,1,1,2,1
6221,131,01-17,1,1,2,1
6222,131,01-18,2,1,2,1
6223,131,01-19,2,1,2,1
6224,131,01-20,2,2,2,1
6225,131,01-21,1,2,2,2
6226,131,01-22,1,2,2,1
6227,131,01-23,1,1,2,1
6228,131,01-24,1,1,2,1
6229,131,01-25,1,1,2,1
6230,131,01-26,1,1,2,1
6231,131,01-27,1,1,2,1
6232,131,01-28,1,1,2,1
6233,131,01-29,1,2,2,1
6234,131,01-30,2,2,2,1
6235,131,01-31,1,1,2,1
6236,131,02-01,1,1,2,1
6237,131,02-02,2,1,2,1
6238,131,02-03,1,1,2,1
6239,131,02-04,2,1,2,1
6240,131,02-05,1,1,2,1
6241,131,02-06,1,1,2,1
6242,131,02-07,1,2,2,1
6243,131,02-08,1,2,2,1
6244,131,02-09,1,2,2,1
6245,131,02-10,1,2,2,1
6246,131,02-11,1,2,2,1
6247,131,02-12,1,2,1,1
6248,131,02-13,1,2,1,1
6249,131,02-14,2,1,2,1
6250,131,02-15,2,1,2,1
6251,131,02-16,2,1,2,1
6252,131,02-17,2,2,2,1
6253,131,02-18,2,1,2,1
6254,131,02-19,2,1,2,1
6255,131,02-20,2,1,2,1
6256,131,02-21,2,1,1,1
6257,131,02-22,2,1,2,1
6258,131,02-23,2,1,2,1
6259,131,02-24,2,1,2,1
6260,131,02-25,2,1,1,1
6261,131,02-26,2,1,1,1
6262,131,02-27,2,2,1,2
6263,131,02-28,3,2,1,2
6264,131,03-01,2,2,2,2
6265,131,03-02,2,2,2,2
6266,131,03-03,3,1,2,1
6267,131,03-04,3,2,1,2
6268,131,03-05,2,2,1,2
6269,131,03-06,2,1,2,2
6270,131,03-07,2,2,1,1
6271,131,03-08,3,2,2,1
6272,131,03-09,2,2,2,1
6273,131,03-10,2,1,2,1
6274,131,03-11,2,1,2,1
6275,131,03-12,3,1,2,1
6276,131,03-13,3,2,2,1
6277,131,03-14,3,1,2,1
6278,131,03-15,3,1,2,1
6279,131,03-16,3,1,2,1
6280,131,03-17,3,1,1,1
6281,131,03-18,3,2,1,1
6282,131,03-19,3,1,2,1
6283,131,03-20,3,2,1,2
6284,131,03-21,3,1,2,1
6285,131,03-22,3,1,2,1
6286,131,03-23,3,2,2,1
6287,131,03-24,3,1,2,1
6288,131,03-25,3,2,2,2
6289,131,03-26,3,1,2,1
6290,131,03-27,4,1,2,1
6291,131,03-28,4,1,2,1
6292,131,03-29,4,1,2,1
6293,131,03-30,4,1,2,1
6294,131,03-31,4,1,1,1
6295,131,04-01,4,2,2,1
6296,131,04-02,4,1,2,1
6297,131,04-03,4,2,2,1
6298,131,04-04,3,2,2,1
6299,131,04-05,4,1,1,1
6300,131,04-06,3,2,2,2
6301,131,04-07,3,2,2,2
6302,131,04-08,4,1,2,1
6303,131,04-09,4,1,2,1
6304,131,04-10,4,2,2,1
6305,131,04-11,4,1,1,2
6306,131,04-12,4,1,2,1
6307,131,04-13,4,1,2,1
6308,131,04-14,4,2,2,1
6309,131,04-15,4,1,2,1
6310,131,04-16,4,1,2,1
6311,131,04-17,4,2,2,1
6312,131,04-18,4,2,2,1
6313,131,04-19,4,2,1,1
6314,131,04-20,4,2,1,2
6315,131,04-21,4,2,1,2
6316,131,04-22,4,2,2,2
6317,131,04-23,5,2,2,1
6318,131,04-24,5,2,2,1
6319,131,04-25,5,1,2,1
6320,131,04-26,5,2,2,1
6321,131,04-27,4,1,2,1
6322,131,04-28,4,2,2,1
6323,131,04-29,5,2,2,1
6324,131,04-30,5,2,2,2
6325,131,05-01,5,1,1,2
6326,131,05-02,5,2,1,2
6327,131,05-03,5,1,2,1
6328,131,05-04,5,1,2,1
6329,131,05-05,6,1,2,1
6330,131,05-06,5,1,2,1
6331,131,05-07,5,1,2,1
6332,131,05-08,5,1,2,1
6333,131,05-09,5,1,1,2
6334,131,05-10,5,2,1,2
6335,131,05-11,5,2,1,2
6336,131,05-12,5,1,2,2
6337,131,05-13,5,1,2,2
6338,131,05-14,5,1,2,1
6339,131,05-15,5,1,2,2
6340,131,05-16,5,1,1,1
6341,131,05-17,6,2,1,1
6342,131,05-18,6,2,2,1
6343,131,05-19,6,2,2,1
6344,131,05-20,6,1,2,1
6345,131,05-21,6,1,2,1
6346,131,05-22,6,1,2,1
6347,131,05-23,6,2,1,2
6348,131,05-24,7,1,1,1
6349,131,05-25,6,1,2,1
6350,131,05-26,5,1,2,2
6351,131,05-27,5,1,2,2
6352,131,05-28,6,1,1,2
6353,131,05-29,6,1,1,2
6354,131,05-30,6,1,2,1
6355,131,05-31,6,1,1,1
6356,131,06-01,6,2,1,1
6357,131,06-02,6,1,1,2
6358,131,06-03,6,1,1,1
6359,131,06-04,7,1,1,1
6360,131,06-05,6,1,1,2
6361,131,06-06,6,1,1,2
6362,131,06-07,6,2,1,2
6363,131,06-08,6,1,1,2
6364,131,06-09,6,1,1,2
6365,131,06-10,6,1,1,2
6366,131,06-11,6,1,1,2
6367,131,06-12,5,1,1,2
6368,131,06-13,5,1,1,2
6369,131,06-14,6,1,1,2
6370,131,06-15,6,2,1,2
6371,131,06-16,7,1,1,2
6372,131,06-17,7,1,1,2
6373,131,06-18,7,2,1,2
6374,131,06-19,7,1,1,2
6375,131,06-20,7,1,1,2
6376,131,06-21,7,1,1,2
6377,131,06-22,7,1,1,2
6378,131,06-23,7,2,1,2
6379,131,06-24,7,2,1,2
6380,131,06-25,7,2,1,2
6381,131,06-26,6,2,1,2
6382,131,06-27,7,2,1,2
6383,131,06-28,7,2,1,2
6384,131,06-29,7,2,1,2
6385,131,06-30,7,1,1,2
6386,131,07-01,8,2,1,2
6387,131,07-02,8,2,1,2
6388,131,07-03,7,2,1,2
6389,131,07-04,7,2,1,2
6390,131,07-05,7,2,1,2
6391,131,07-06,7,2,1,2
6392,131,07-07,7,2,1,2
6393,131,07-08,7,2,1,2
6394,131,07-09,7,2,1,2
6395,131,07-10,7,2,1,2
6396,131,07-11,7,2,1,2
6397,131,07-12,8,2,1,2
6398,131,07-13,8,2,1,2
6399,131,07-14,8,2,1,2
6400,131,07-15,8,2,1,2
6401,131,07-16,7,2,1,2
6402,131,07-17,8,1,1,2
6403,131,07-18,8,2,1,2
6404,131,07-19,8,2,1,2
6405,131,07-20,8,2,1,2
6406,131,07-21,8,1,1,2
6407,131,07-22,8,2,1,2
6408,131,07-23,8,2,1,2
6409,131,07-24,8,2,1,2
6410,131,07-25,8,2,1,2
6411,131,07-26,8,2,1,2
6412,131,07-27,8,2,1,2
6413,131,07-28,8,1,1,2
6414,131,07-29,8,1,1,2
6415,131,07-30,8,1,1,2
6416,131,07-31,8,2,1,2
6417,131,08-01,8,1,1,2
6418,131,08-02,8,2,1,2
6419,131,08-03,8,2,1,2
6420,131,08-04,8,1,1,2
6421,131,08-05,8,1,1,2
6422,131,08-06,8,2,1,2
6423,131,08-07,8,2,1,2
6424,131,08-08,8,2,1,2
6425,131,08-09,8,2,1,2
6426,131,08-10,8,2,1,2
6427,131,08-11,8,2,1,2
6428,131,08-12,8,2,1,2
6429,131,08-13,8,2,1,2
6430,131,08-14,8,2,1,2
6431,131,08-15,8,2,1,2
6432,131,08-16,8,2,1,2
6433,131,08-17,8,2,1,2
6434,131,08-18,8,2,1,2
6435,131,08-19,8,2,1,2
6436,131,08-20,8,2,1,2
6437,131,08-21,8,2,1,2
6438,131,08-22,8,2,1,2
6439,131,08-23,8,2,1,2
6440,131,08-24,8,2,1,2
6441,131,08-25,7,2,1,2
6442,131,08-26,7,2,1,2
6443,131,08-27,7,2,1,2
6444,131,08-28,7,2,1,2
6445,131,08-29,7,2,1,2
6446,131,08-30,7,2,1,2
6447,131,08-31,7,2,1,2
6448,131,09-01,7,1,1,2
6449,131,09-02,7,2,1,2
6450,131,09-03,7,2,1,2
6451,131,09-04,7,2,1,2
6452,131,09-05,7,2,1,2
6453,131,09-06,7,2,1,2
6454,131,09-07,7,1,1,2
6455,131,09-08,7,2,1,2
6456,131,09-09,7,1,1,2
6457,131,09-10,6,2,1,2
6458,131,09-11,6,2,1,2
6459,131,09-12,6,2,1,2
6460,131,09-13,6,1,1,2
6461,131,09-14,7,1,1,2
6462,131,09-15,6,2,1,2
6463,131,09-16,6,2,1,2
6464,131,09-17,6,2,1,2
6465,131,09-18,6,2,1,2
6466,131,09-19,6,2,1,2
6467,131,09-20,6,2,1,2
6468,131,09-21,6,2,1,2
6469,131,09-22,5,2,1,2
6470,131,09-23,5,1,1,2
6471,131,09-24,5,2,1,2
6472,131,09-25,5,2,1,2
6473,131,09-26,5,1,1,2
6474,131,09-27,6,1,1,2
6475,131,09-28,6,2,1,2
6476,131,09-29,5,2,1,2
6477,131,09-30,5,2,1,2
6478,131,10-01,2,1,2,1
6479,131,10-02,3,2,1,2
6480,131,10-03,3,2,2,2
6481,131,10-04,4,1,2,2
6482,131,10-05,5,2,2,2
6483,131,10-06,6,2,1,2
6484,131,10-07,7,2,1,2
6485,131,10-08,7,2,1,2
6486,131,10-09,6,2,1,2
6487,131,10-10,5,1,1,2
6488,131,10-11,4,1,2,1
6489,131,10-12,3,1,2,1
6490,131,10-13,5,2,2,2
6491,131,10-14,5,2,1,2
6492,131,10-15,4,2,1,2
6493,131,10-16,5,1,2,2
6494,131,10-17,5,1,1,1
6495,131,10-18,4,2,1,2
6496,131,10-19,5,1,1,2
6497,131,10-20,5,1,1,2
6498,131,10-21,5,2,1,2
6499,131,10-22,4,2,1,2
6500,131,10-23,4,1,1,2
6501,131,10-24,5,1,2,2
6502,131,10-25,4,1,2,2
6503,131,10-26,4,1,2,1
6504,131,10-27,4,1,1,1
6505,131,10-28,4,1,1,1
6506,131,10-29,4,2,2,1
6507,131,10-30,4,1,1,1
6508,131,10-31,4,1,2,1
6509,131,11-01,1,1,2,1
6510,131,11-02,3,2,1,2
6511,131,11-03,3,1,2,1
6512,131,11-04,4,2,2,1
6513,131,11-05,5,2,1,2
6514,131,11-06,6,2,1,2
6515,131,11-07,6,2,1,2
6516,131,11-08,7,2,1,2
6517,131,11-09,5,2,1,2
6518,131,11-10,4,1,1,2
6519,131,11-11,4,2,1,2
6520,131,11-12,2,2,2,1
6521,131,11-13,4,2,2,1
6522,131,11-14,3,2,2,1
6523,131,11-15,3,1,2,1
6524,131,11-16,3,1,2,1
6525,131,11-17,3,1,2,1
6526,131,11-18,3,2,2,1
6527,131,11-19,3,1,2,1
6528,131,11-20,3,1,2,1
6529,131,11-21,3,1,2,1
6530,131,11-22,3,2,2,1
6531,131,11-23,3,2,2,1
6532,131,11-24,3,2,2,1
6533,131,11-25,3,2,2,1
6534,131,11-26,3,1,2,1
6535,131,11-27,3,1,2,1
6536,131,11-28,3,2,2,1
6537,131,11-29,3,2,2,1
6538,131,11-30,3,2,2,1
6539,131,12-01,1,1,2,1
6540,131,12-02,2,1,2,1
6541,131,12-03,3,2,2,1
6542,131,12-04,4,2,2,1
6543,131,12-05,4,1,2,1
6544,131,12-06,5,1,1,2
6545,131,12-07,6,2,1,2
6546,131,12-08,6,2,1,2
6547,131,12-09,5,2,1,2
6548,131,12-10,4,1,2,1
6549,131,12-11,3,1,2,1
6550,131,12-12,1,1,2,1
6551,131,12-13,2,1,2,1
6552,131,12-14,2,2,2,1
6553,131,12-15,2,1,2,1
6554,131,12-16,1,1,2,1
6555,131,12-17,2,1,2,1
6556,131,12-18,2,1,2,1
6557,131,12-19,2,1,2,1
6558,131,12-20,2,1,2,1
6559,131,12-21,2,2,2,1
6560,131,12-22,2,1,2,1
6561,131,12-23,2,1,2,1
6562,131,12-24,1,1,2,1
6563,131,12-25,1,1,2,1
6564,131,12-26,1,1,2,1
6565,131,12-27,1,2,2,1
6566,131,12-28,1,1,2,1
6567,131,12-29,2,1,2,1
6568,131,12-30,2,1,2,1
6569,131,12-31,1,1,2,1
6570,162,01-01,1,1,2,1
6571,162,01-02,2,1,2,1
6572,162,01-03,1,1,2,1
6573,162,01-04,1,2,2,1
6574,162,01-05,1,1,2,1
6575,162,01-06,1,1,2,1
6576,162,01-07,1,1,2,1
6577,162,01-08,2,1,2,1
6578,162,01-09,1,1,2,1
6579,162,01-10,1,1,2,1
6580,162,01-11,1,1,2,1
6581,162,01-12,1,1,2,1
6582,162,01-13,1,1,2,1
6583,162,01-14,1,1,2,1
6584,162,01-15,1,1,2,1
6585,162,01-16,1,1,2,1
6586,162,01-17,1,1,2,1
6587,162,01-18,2,1,2,1
6588,162,01-19,2,1,2,1
6589,162,01-20,2,2,2,1
6590,162,01-21,1,2,2,2
6591,162,01-22,1,2,2,1
6592,162,01-23,1,1,2,1
6593,162,01-24,1,1,2,1
6594,162,01-25,1,1,2,1
6595,162,01-26,1,1,2,1
6596,162,01-27,1,1,2,1
6597,162,01-28,1,1,2,1
6598,162,01-29,1,2,2,1
6599,162,01-30,2,2,2,1
6600,162,01-31,1,1,2,1
6601,162,02-01,1,1,2,1
6602,162,02-02,2,1,2,1
6603,162,02-03,1,1,2,1
6604,162,02-04,2,1,2,1
6605,162,02-05,1,1,2,1
6606,162,02-06,1,1,2,1
6607,162,02-07,1,2,2,1
6608,162,02-08,1,2,2,1
6609,162,02-09,1,2,2,1
6610,162,02-10,1,2,2,1
6611,162,02-11,1,2,2,1
6612,162,02-12,1,2,1,1
6613,162,02-13,1,2,1,1
6614,162,02-14,2,1,2,1
6615,162,02-15,2,1,2,1
6616,162,02-16,2,1,2,1
6617,162,02-17,2,2,2,1
6618,162,02-18,2,1,2,1
6619,162,02-19,2,1,2,1
6620,162,02-20,2,1,2,1
6621,162,02-21,2,1,1,1
6622,162,02-22,2,1,2,1
6623,162,02-23,2,1,2,1
6624,162,02-24,2,1,2,1
6625,162,02-25,2,1,1,1
6626,162,02-26,2,1,1,1
6627,162,02-27,2,2,1,2
6628,162,02-28,3,2,1,2
6629,162,03-01,2,2,2,2
6630,162,03-02,2,2,2,2
6631,162,03-03,3,1,2,1
6632,162,03-04,3,2,1,2
6633,162,03-05,2,2,1,2
6634,162,03-06,2,1,2,2
6635,162,03-07,2,2,1,1
6636,162,03-08,3,2,2,1
6637,162,03-09,2,2,2,1
6638,162,03-10,2,1,2,1
6639,162,03-11,2,1,2,1
6640,162,03-12,3,1,2,1
6641,162,03-13,3,2,2,1
6642,162,03-14,3,1,2,1
6643,162,03-15,3,1,2,1
6644,162,03-16,3,1,2,1
6645,162,03-17,3,1,1,1
6646,162,03-18,3,2,1,1
6647,162,03-19,3,1,2,1
6648,162,03-20,3,2,1,2
6649,162,03-21,3,1,2,1
6650,162,03-22,3,1,2,1
6651,162,03-23,3,2,2,1
6652,162,03-24,3,1,2,1
6653,162,03-25,3,2,2,2
6654,162,03-26,3,1,2,1
6655,162,03-27,4,1,2,1
6656,162,03-28,4,1,2,1
6657,162,03-29,4,1,2,1
6658,162,03-30,4,1,2,1
6659,162,03-31,4,1,1,1
6660,162,04-01,4,2,2,1
6661,162,04-02,4,1,2,1
6662,162,04-03,4,2,2,1
6663,162,04-04,3,2,2,1
6664,162,04-05,4,1,1,1
6665,162,04-06,3,2,2,2
6666,162,04-07,3,2,2,2
6667,162,04-08,4,1,2,1
6668,162,04-09,4,1,2,1
6669,162,04-10,4,2,2,1
6670,162,04-11,4,1,1,2
6671,162,04-12,4,1,2,1
6672,162,04-13,4,1,2,1
6673,162,04-14,4,2,2,1
6674,162,04-15,4,1,2,1
6675,162,04-16,4,1,2,1
6676,162,04-17,4,2,2,1
6677,162,04-18,4,2,2,1
6678,162,04-19,4,2,1,1
6679,162,04-20,4,2,1,2
6680,162,04-21,4,2,1,2
6681,162,04-22,4,2,2,2
6682,162,04-23,5,2,2,1
6683,162,04-24,5,2,2,1
6684,162,04-25,5,1,2,1
6685,162,04-26,5,2,2,1
6686,162,04-27,4,1,2,1
6687,162,04-28,4,2,2,1
6688,162,04-29,5,2,2,1
6689,162,04-30,5,2,2,2
6690,162,05-01,5,1,1,2
6691,162,05-02,5,2,1,2
6692,162,05-03,5,1,2,1
6693,162,05-04,5,1,2,1
6694,162,05-05,6,1,2,1
6695,162,05-06,5,1,2,1
6696,162,05-07,5,1,2,1
6697,162,05-08,5,1,2,1
6698,162,05-09,5,1,1,2
6699,162,05-10,5,2,1,2
6700,162,05-11,5,2,1,2
6701,162,05-12,5,1,2,2
6702,162,05-13,5,1,2,2
6703,162,05-14,5,1,2,1
6704,162,05-15,5,1,2,2
6705,162,05-16,5,1,1,1
6706,162,05-17,6,2,1,1
6707,162,05-18,6,2,2,1
6708,162,05-19,6,2,2,1
6709,162,05-20,6,1,2,1
6710,162,05-21,6,1,2,1
6711,162,05-22,6,1,2,1
6712,162,05-23,6,2,1,2
6713,162,05-24,7,1,1,1
6714,162,05-25,6,1,2,1
6715,162,05-26,5,1,2,2
6716,162,05-27,5,1,2,2
6717,162,05-28,6,1,1,2
6718,162,05-29,6,1,1,2
6719,162,05-30,6,1,2,1
6720,162,05-31,6,1,1,1
6721,162,06-01,6,2,1,1
6722,162,06-02,6,1,1,2
6723,162,06-03,6,1,1,1
6724,162,06-04,7,1,1,1
6725,162,06-05,6,1,1,2
6726,162,06-06,6,1,1,2
6727,162,06-07,6,2,1,2
6728,162,06-08,6,1,1,2
6729,162,06-09,6,1,1,2
6730,162,06-10,6,1,1,2
6731,162,06-11,6,1,1,2
6732,162,06-12,5,1,1,2
6733,162,06-13,5,1,1,2
6734,162,06-14,6,1,1,2
6735,162,06-15,6,2,1,2
6736,162,06-16,7,1,1,2
6737,162,06-17,7,1,1,2
6738,162,06-18,7,2,1,2
6739,162,06-19,7,1,1,2
6740,162,06-20,7,1,1,2
6741,162,06-21,7,1,1,2
6742,162,06-22,7,1,1,2
6743,162,06-23,7,2,1,2
6744,162,06-24,7,2,1,2
6745,162,06-25,7,2,1,2
6746,162,06-26,6,2,1,2
6747,162,06-27,7,2,1,2
6748,162,06-28,7,2,1,2
6749,162,06-29,7,2,1,2
6750,162,06-30,7,1,1,2
6751,162,07-01,8,2,1,2
6752,162,07-02,8,2,1,2
6753,162,07-03,7,2,1,2
6754,162,07-04,7,2,1,2
6755,162,07-05,7,2,1,2
6756,162,07-06,7,2,1,2
6757,162,07-07,7,2,1,2
6758,162,07-08,7,2,1,2
6759,162,07-09,7,2,1,2
6760,162,07-10,7,2,1,2
6761,162,07-11,7,2,1,2
6762,162,07-12,8,2,1,2
6763,162,07-13,8,2,1,2
6764,162,07-14,8,2,1,2
6765,162,07-15,8,2,1,2
6766,162,07-16,7,2,1,2
6767,162,07-17,8,1,1,2
6768,162,07-18,8,2,1,2
6769,162,07-19,8,2,1,2
6770,162,07-20,8,2,1,2
6771,162,07-21,8,1,1,2
6772,162,07-22,8,2,1,2
6773,162,07-23,8,2,1,2
6774,162,07-24,8,2,1,2
6775,162,07-25,8,2,1,2
6776,162,07-26,8,2,1,2
6777,162,07-27,8,2,1,2
6778,162,07-28,8,1,1,2
6779,162,07-29,8,1,1,2
6780,162,07-30,8,1,1,2
6781,162,07-31,8,2,1,2
6782,162,08-01,8,1,1,2
6783,162,08-02,8,2,1,2
6784,162,08-03,8,2,1,2
6785,162,08-04,8,1,1,2
6786,162,08-05,8,1,1,2
6787,162,08-06,8,2,1,2
6788,162,08-07,8,2,1,2
6789,162,08-08,8,2,1,2
6790,162,08-09,8,2,1,2
6791,162,08-10,8,2,1,2
6792,162,08-11,8,2,1,2
6793,162,08-12,8,2,1,2
6794,162,08-13,8,2,1,2
6795,162,08-14,8,2,1,2
6796,162,08-15,8,2,1,2
6797,162,08-16,8,2,1,2
6798,162,08-17,8,2,1,2
6799,162,08-18,8,2,1,2
6800,162,08-19,8,2,1,2
6801,162,08-20,8,2,1,2
6802,162,08-21,8,2,1,2
6803,162,08-22,8,2,1,2
6804,162,08-23,8,2,1,2
6805,162,08-24,8,2,1,2
6806,162,08-25,7,2,1,2
6807,162,08-26,7,2,1,2
6808,162,08-27,7,2,1,2
6809,162,08-28,7,2,1,2
6810,162,08-29,7,2,1,2
6811,162,08-30,7,2,1,2
6812,162,08-31,7,2,1,2
6813,162,09-01,7,1,1,2
6814,162,09-02,7,2,1,2
6815,162,09-03,7,2,1,2
6816,162,09-04,7,2,1,2
6817,162,09-05,7,2,1,2
6818,162,09-06,7,2,1,2
6819,162,09-07,7,1,1,2
6820,162,09-08,7,2,1,2
6821,162,09-09,7,1,1,2
6822,162,09-10,6,2,1,2
6823,162,09-11,6,2,1,2
6824,162,09-12,6,2,1,2
6825,162,09-13,6,1,1,2
6826,162,09-14,7,1,1,2
6827,162,09-15,6,2,1,2
6828,162,09-16,6,2,1,2
6829,162,09-17,6,2,1,2
6830,162,09-18,6,2,1,2
6831,162,09-19,6,2,1,2
6832,162,09-20,6,2,1,2
6833,162,09-21,6,2,1,2
6834,162,09-22,5,2,1,2
6835,162,09-23,5,1,1,2
6836,162,09-24,5,2,1,2
6837,162,09-25,5,2,1,2
6838,162,09-26,5,1,1,2
6839,162,09-27,6,1,1,2
6840,162,09-28,6,2,1,2
6841,162,09-29,5,2,1,2
6842,162,09-30,5,2,1,2
6843,162,10-01,2,1,2,1
6844,162,10-02,3,2,1,2
6845,162,10-03,3,2,2,2
6846,162,10-04,4,1,2,2
6847,162,10-05,5,2,2,2
6848,162,10-06,6,2,1,2
6849,162,10-07,7,2,1,2
6850,162,10-08,7,2,1,2
6851,162,10-09,6,2,1,2
6852,162,10-10,5,1,1,2
6853,162,10-11,4,1,2,1
6854,162,10-12,3,1,2,1
6855,162,10-13,5,2,2,2
6856,162,10-14,5,2,1,2
6857,162,10-15,4,2,1,2
6858,162,10-16,5,1,2,2
6859,162,10-17,5,1,1,1
6860,162,10-18,4,2,1,2
6861,162,10-19,5,1,1,2
6862,162,10-20,5,1,1,2
6863,162,10-21,5,2,1,2
6864,162,10-22,4,2,1,2
6865,162,10-23,4,1,1,2
6866,162,10-24,5,1,2,2
6867,162,10-25,4,1,2,2
6868,162,10-26,4,1,2,1
6869,162,10-27,4,1,1,1
6870,162,10-28,4,1,1,1
6871,162,10-29,4,2,2,1
6872,162,10-30,4,1,1,1
6873,162,10-31,4,1,2,1
6874,162,11-01,1,1,2,1
6875,162,11-02,3,2,1,2
6876,162,11-03,3,1,2,1
6877,162,11-04,4,2,2,1
